level_0,index,doc_id,title,doc_sim,par_sim,par_length,doc_length,question_type,truths,q,para,q_id,answer,score,idxs,ids,pos,ner,target,sum_span_score,max_span_score,min_span_score,avg_span_score,sum_doc_score,max_doc_score,min_doc_score,avg_doc_score,first_occurence,num_occurence
0,115711,10005935,County of Villiers,0.792508602142334,0.2585748272951321,53,58,7,['1895'],Where in Australia is Victoria located?,"The County of Villiers is one of the 37 counties of Victoria which are part of the cadastral divisions of Australia, used for land titles. It includes the area to the north of Warrnambool, and to the west of the Hopkins River. The county was proclaimed in 1849.",1209,The County of Villiers,0.7958959937095642,"(0, 22)",115711,"['DT', 'NNP', 'IN', 'NNPS']","['GPE', 'GPE', 'GPE', 'GPE']",0,1.5882161855697632,0.7958959937095642,0.792320191860199,0.7941080927848816,0.5171496545902642,0.2585748272951321,0.0,0.08619160909837736,1,1
1,115713,11990187,County of Croajingolong,0.7931066751480103,0.1904274579035726,81,86,7,['1895'],Where in Australia is Victoria located?,"The County of Croajingolong is one of the 37 counties of Victoria which are part of the cadastral divisions of Australia, used for land titles. It is the most easterly county, and includes the Croajingolong National Park. Its western boundary is the Snowy River. The county was proclaimed in 1871 together with others from the Gipps Land District. Some time earlier maps showed proposed counties of Howe and Combermere occupying the area of Croajingolong.",1209,The County of Croajingolong,0.7862774133682251,"(0, 27)",115713,"['DT', 'NNP', 'IN', 'NNP']","['GPE', 'GPE', 'GPE', 'ORG']",0,1.6982468962669373,0.7862774133682251,0.0515247657895088,0.4245617240667343,0.5441005682232462,0.1904274579035726,0.0,0.045341714018603846,3,1
2,115715,12128416,County of Tatchera,0.7970188856124878,0.0,2,71,7,['1895'],Where in Australia is Victoria located?,Parishes.,1209,Parishes,0.674971878528595,"(0, 8)",115715,['NNS'],[''],0,282.0058729276061,0.9983630776405334,0.1082964763045311,0.7663203068684948,4.997940308049957,0.2717566127664642,0.0,0.04627722507453664,5,10
3,115710,12128416,County of Tatchera,0.7970188856124878,0.2717566127664642,66,71,7,['1895'],Where in Australia is Victoria located?,"The County of Tatchera is one of the 37 counties of Victoria which are part of the cadastral divisions of Australia, used for land titles. It is located to the south of the Murray River, and to the south west of Swan Hill, with its western boundary at 143°E, and part of the southern boundary at 36°S.",1209,south of the Murray River,0.1741561591625213,"(160, 185)",115710,"['RB', 'IN', 'DT', 'NNP', 'NNP']","['', '', 'LOC', 'LOC', 'LOC']",0,0.8079636916518209,0.3061580061912536,0.0438475534319877,0.1615927383303642,4.997940308049957,0.2717566127664642,0.0,0.04627722507453664,0,1
0,115744,128608,Population density,0.5136314034461975,0.0,3,753,12,['Methuen-Campbell'],How does Victoria rank as to population density?,Human densities.,1210,Human densities,0.7500400543212891,"(0, 15)",115744,"['JJ', 'NNS']","['', '']",0,0.7500400543212891,0.7500400543212891,0.7500400543212891,0.7500400543212891,2.378862563672272,0.4380802959081439,0.0,0.15859083757815146,19,1
1,115738,128608,Population density,0.5136314034461975,0.0966296178414817,4,753,12,['Methuen-Campbell'],How does Victoria rank as to population density?,Biological population densities.,1210,Biological,0.5757494568824768,"(0, 10)",115738,['JJ'],[''],0,0.5757494568824768,0.5757494568824768,0.5757494568824768,0.5757494568824768,2.378862563672272,0.4380802959081439,0.0,0.15859083757815146,13,1
2,115746,12128929,County of Karkarooc,0.4562501609325409,0.0,2,90,12,['Methuen-Campbell'],How does Victoria rank as to population density?,Parishes.,1210,Parishes,0.50326007604599,"(0, 8)",115746,['NNS'],[''],0,282.0058729276061,0.9983630776405334,0.1082964763045311,0.7663203068684948,3.7819902037005115,0.1772369229197629,0.0,0.028651440937125086,21,4
3,115732,128608,Population density,0.5136314034461975,0.2048426767846481,51,753,12,['Methuen-Campbell'],How does Victoria rank as to population density?,"Deserts have very limited potential for growing crops as there is not enough rain to support them. Thus their population density is generally low. However some cities in the Middle East, such as Dubai, have been increasing in population and infrastructure growth at a fast pace.",1210,low,0.4654827415943146,"(142, 145)",115732,['JJ'],[''],0,1.4566107410937545,0.5150561928749084,0.0184892062097787,0.2427684568489591,2.378862563672272,0.4380802959081439,0.0,0.15859083757815146,7,1
0,115759,66654,Populous (video game),0.4098291099071502,0.2894434856988896,191,2467,12,['International Chopin Piano Competition'],How populous is Victoria compared to other Australian states?,"""Populous"" was released in 1989 to almost universal critical acclaim. The game received a 5 out of 5 stars in 1989 in ""Dragon"" #150 by Hartley, Patricia, and Kirk Lesser in ""The Role of Computers"" column. Biff Kritzen of ""Computer Gaming World"" gave the game a positive review, noting, ""as heavy-handed as the premise sounds, it really is a rather light-hearted game."" The simple design and layout were praised, as were the game's colourful graphics. In a 1993 survey of pre 20th-century strategy games the magazine gave the game three stars out of five, calling it a ""quasi-arcade game, but with sustained play value"". ""MegaTech"" magazine stated that the game has ""super graphics and 500 levels. ""Populous"" is both highly original and amazingly addictive, with a constant challenge on offer"". They gave the Mega Drive version of ""Populous"" an overall score of 91%.",1211,91%,0.8952311873435974,"(861, 864)",115759,"['CD', 'NN']","['PERCENT', 'PERCENT']",0,0.8952311873435974,0.8952311873435974,0.8952311873435974,0.8952311873435974,25.776149379584528,0.5193437336572246,0.0,0.13566394410307647,9,1
1,115798,66654,Populous (video game),0.4098291099071502,0.0,2,2467,12,['International Chopin Piano Competition'],How populous is Victoria compared to other Australian states?,Legacy.,1211,Legacy,0.7234254479408264,"(0, 6)",115798,['NN'],[''],0,75.55158009007573,0.9949302077293396,0.061262059956789,0.6995516675007012,25.776149379584528,0.5193437336572246,0.0,0.13566394410307647,48,1
2,115773,2905262,Populous (video game series),0.5869561433792114,0.0,2,310,12,['International Chopin Piano Competition'],How populous is Victoria compared to other Australian states?,Gameplay.,1211,Gameplay,0.7234254479408264,"(0, 8)",115773,['NN'],[''],0,14.627770066261292,0.9982985854148864,0.1912819743156433,0.8126538925700717,9.016777534534153,0.5444756510408189,0.0,0.14312345292911355,23,2
3,115799,12128929,County of Karkarooc,0.4057559370994568,0.0,2,90,12,['International Chopin Piano Competition'],How populous is Victoria compared to other Australian states?,Parishes.,1211,Parishes,0.6361294388771057,"(0, 8)",115799,['NNS'],[''],0,282.0058729276061,0.9983630776405334,0.1082964763045311,0.7663203068684948,3.7819902037005115,0.1772369229197629,0.0,0.028651440937125086,49,4
0,115803,23551054,Victoria,0.7533596158027649,0.5737564159093962,6,12,2,['1927'],What city is the capital of Victoria?,Victoria may also refer to:,1212,Victoria,0.9955729842185974,"(0, 8)",115803,['NNP'],[''],0,4.605221137404442,0.9955729842185974,0.0419992506504058,0.5756526421755552,1.6885697187084603,0.5737564159093962,0.2928963089292269,0.42214242967711507,0,2
1,115809,12128929,County of Karkarooc,0.7587698698043823,0.0,2,90,2,['1927'],What city is the capital of Victoria?,Parishes.,1212,Parishes,0.9898565411567688,"(0, 8)",115809,['NNS'],[''],0,282.0058729276061,0.9983630776405334,0.1082964763045311,0.7663203068684948,3.7819902037005115,0.1772369229197629,0.0,0.028651440937125086,6,8
2,115805,12128416,County of Tatchera,0.7556978464126587,0.1643069432101656,66,71,2,['1927'],What city is the capital of Victoria?,"The County of Tatchera is one of the 37 counties of Victoria which are part of the cadastral divisions of Australia, used for land titles. It is located to the south of the Murray River, and to the south west of Swan Hill, with its western boundary at 143°E, and part of the southern boundary at 36°S.",1212,The County of Tatchera,0.3924330472946167,"(0, 22)",115805,"['DT', 'NNP', 'IN', 'NNP']","['GPE', 'GPE', 'GPE', 'GPE']",0,7.402678709477185,0.8484594821929932,0.0485615320503711,0.4112599283042881,4.997940308049957,0.2717566127664642,0.0,0.04627722507453664,2,1
3,115806,10005788,County of Delatite,0.7566811442375183,0.1613341902363407,49,56,2,['1927'],What city is the capital of Victoria?,"The County of Delatite is one of the 37 counties of Victoria which are part of the cadastral divisions of Australia, used for land titles. It is located south west of Ovens River. Wangaratta is partly located in the county, at the northern end.",1212,The County of Delatite,0.1727035045623779,"(0, 22)",115806,"['DT', 'NNP', 'IN', 'NNP']","['GPE', 'GPE', 'GPE', 'GPE']",0,7.989543188363314,0.8987612724304199,0.0591763295233249,0.3994771594181657,4.8502241112334845,0.1771799844893327,0.0,0.04254582553713583,3,1
0,115833,17306237,Melbourne,0.540402889251709,0.3658219148787798,13,10931,12,['Warsaw'],"Compared to other Australian cities, what is the size of Melbourne?","In 2018, the population of the Melbourne metropolitan area was 4,963,349.",1213,"4,963,349",0.8526595830917358,"(63, 72)",115833,['CD'],['CARDINAL'],0,6.014638125896454,0.98501455783844,0.2949517965316772,0.7518297657370567,152.92222629710471,0.5498316290832382,0.0,0.14591815486364954,16,1
1,115857,12158418,Culture of Melbourne,0.5402806997299194,0.2807223622050063,57,5884,12,['Warsaw'],"Compared to other Australian cities, what is the size of Melbourne?","Melbourne has one of the most highly regarded live music scenes in the world. In terms of the quality and number of venues, arguably, it is comparable with cities such as Austin. Hundreds of venues throughout Melbourne host live music, some of which host live music every night of the week.",1213,Austin,0.8275421857833862,"(171, 177)",115857,['NNP'],['PERSON'],0,2.2483285665512085,0.8275421857833862,0.2678033411502838,0.5620821416378021,75.77436726816714,0.5595164764473788,0.0,0.14684954896931615,40,1
2,115821,17306608,Melbourne (disambiguation),0.5113344788551331,0.4352358114127676,8,21,12,['Warsaw'],"Compared to other Australian cities, what is the size of Melbourne?",Melbourne or Melbourn may also refer to:,1213,Melbourn,0.8083249926567078,"(13, 21)",115821,['JJ'],['ORG'],0,4.427510142326355,0.8247346878051758,0.5707751512527466,0.7379183570543925,5.930535192951923,0.6511606469476198,0.1988586565765666,0.3706584495594952,4,1
3,116021,12158418,Culture of Melbourne,0.5402806997299194,0.0,3,5884,12,['Warsaw'],"Compared to other Australian cities, what is the size of Melbourne?",Visual arts.,1213,Visual arts,0.7848249077796936,"(0, 11)",116021,"['JJ', 'NNS']","['', '']",0,5.827364295721054,0.9444323778152466,0.4813021123409271,0.7284205369651318,75.77436726816714,0.5595164764473788,0.0,0.14684954896931615,204,1
0,116043,11989365,County of Buln Buln,0.5698981881141663,0.0,2,110,7,['every five years'],Where in Bass Straight is Victoria located?,Parishes.,1214,Parishes,0.6786605715751648,"(0, 8)",116043,['NNS'],[''],0,282.0058729276061,0.9983630776405334,0.1082964763045311,0.7663203068684948,0.1801611851732375,0.1308526467701929,0.0,0.030026864195539585,5,8
1,116048,10005788,County of Delatite,0.5682509541511536,0.0,5,56,7,['every five years'],Where in Bass Straight is Victoria located?,Parishes within the county:,1214,within the county,0.4649987518787384,"(9, 26)",116048,"['IN', 'DT', 'NN']","['', '', '']",0,3.337584614753723,0.4649987518787384,0.3996933400630951,0.4171980768442154,4.8502241112334845,0.1771799844893327,0.0,0.04254582553713583,10,2
2,116038,11989365,County of Buln Buln,0.5698981881141663,0.1308526467701929,105,110,7,['every five years'],Where in Bass Straight is Victoria located?,"The County of Buln Buln is one of the 37 counties of Victoria which are part of the cadastral divisions of Australia, used for land titles. It was first proclaimed in government gazette on 24 Feb 1871 together with others from the Gipps Land District. It includes Wilsons Promontory, and the Victorian coast from around Venus Bay in the west to Lake Wellington in the east. Sale is near its north-eastern edge. Some time earlier maps showed proposed counties of Bass, Douro, and part of Haddington and Bruce occupying the area of Buln Buln.",1214,north-eastern edge,0.4347833693027496,"(391, 409)",116038,"['NN', 'HYPH', 'NN', 'NN']","['NORP', 'NORP', 'NORP', '']",0,0.4347833693027496,0.4347833693027496,0.4347833693027496,0.4347833693027496,0.1801611851732375,0.1308526467701929,0.0,0.030026864195539585,0,1
3,116039,12128416,County of Tatchera,0.5675125122070312,0.1233909146234439,66,71,7,['every five years'],Where in Bass Straight is Victoria located?,"The County of Tatchera is one of the 37 counties of Victoria which are part of the cadastral divisions of Australia, used for land titles. It is located to the south of the Murray River, and to the south west of Swan Hill, with its western boundary at 143°E, and part of the southern boundary at 36°S.",1214,south of the Murray River,0.3061580061912536,"(160, 185)",116039,"['RB', 'IN', 'DT', 'NNP', 'NNP']","['', '', 'LOC', 'LOC', 'LOC']",0,0.8079636916518209,0.3061580061912536,0.0438475534319877,0.1615927383303642,4.997940308049957,0.2717566127664642,0.0,0.04627722507453664,1,1
0,116053,17306237,Melbourne,0.5358114242553711,0.5498316290832382,13,10931,12,"['1,500']",How does Melbourne rank as to population?,"In 2018, the population of the Melbourne metropolitan area was 4,963,349.",1215,"4,963,349",0.9071018099784852,"(63, 72)",116053,['CD'],['CARDINAL'],0,6.014638125896454,0.98501455783844,0.2949517965316772,0.7518297657370567,152.92222629710471,0.5498316290832382,0.0,0.14591815486364954,0,1
1,116233,12158418,Culture of Melbourne,0.5368762612342834,0.0,3,5884,12,"['1,500']",How does Melbourne rank as to population?,Trade unionism.,1215,Trade unionism,0.8566593527793884,"(0, 14)",116233,"['NN', 'NN']","['', '']",0,4.3965219259262085,0.8566593527793884,0.6386712789535522,0.7327536543210348,75.77436726816714,0.5595164764473788,0.0,0.14684954896931615,180,1
2,116218,12158418,Culture of Melbourne,0.5368762612342834,0.0,3,5884,12,"['1,500']",How does Melbourne rank as to population?,Visual arts.,1215,Visual arts,0.8471163511276245,"(0, 11)",116218,"['JJ', 'NNS']","['', '']",0,5.827364295721054,0.9444323778152466,0.4813021123409271,0.7284205369651318,75.77436726816714,0.5595164764473788,0.0,0.14684954896931615,165,1
3,116246,17306237,Melbourne,0.5358114242553711,0.0,3,10931,12,"['1,500']",How does Melbourne rank as to population?,Urban structure.,1215,Urban structure,0.8395127654075623,"(0, 15)",116246,"['JJ', 'NN']","['', '']",0,7.483710676431656,0.8395127654075623,0.4854175150394439,0.6803373342210596,152.92222629710471,0.5498316290832382,0.0,0.14591815486364954,193,1
0,116291,17306237,Melbourne,0.4546354413032532,0.3127580674746073,13,10931,12,['the International Chopin Piano Competition'],How populous is Melbourne compared to other Australian states?,"In 2018, the population of the Melbourne metropolitan area was 4,963,349.",1216,"4,963,349",0.840219259262085,"(63, 72)",116291,['CD'],['CARDINAL'],0,6.014638125896454,0.98501455783844,0.2949517965316772,0.7518297657370567,152.92222629710471,0.5498316290832382,0.0,0.14591815486364954,17,1
1,116435,2905262,Populous (video game series),0.5693331956863403,0.0,2,310,12,['the International Chopin Piano Competition'],How populous is Melbourne compared to other Australian states?,Gameplay.,1216,Gameplay,0.7362669706344604,"(0, 8)",116435,['NN'],[''],0,14.627770066261292,0.9982985854148864,0.1912819743156433,0.8126538925700717,9.016777534534153,0.5444756510408189,0.0,0.14312345292911355,161,1
2,116440,12158418,Culture of Melbourne,0.4581601023674011,0.0,2,5884,12,['the International Chopin Piano Competition'],How populous is Melbourne compared to other Australian states?,Overview.,1216,Overview,0.7362669706344604,"(0, 8)",116440,['NN'],[''],0,126.59455341100693,0.9982985854148864,0.1290432214736938,0.6525492443866336,75.77436726816714,0.5595164764473788,0.0,0.14684954896931615,166,1
3,116498,17306237,Melbourne,0.4546354413032532,0.0,2,10931,12,['the International Chopin Piano Competition'],How populous is Melbourne compared to other Australian states?,Utilities.,1216,Utilities,0.7134102582931519,"(0, 9)",116498,['NNS'],['ORG'],0,21.95461395382881,0.989308536052704,0.3845632970333099,0.8444082289934158,152.92222629710471,0.5498316290832382,0.0,0.14591815486364954,224,1
0,116508,5187,Capital,0.6190091967582703,0.5119457609187382,6,30,2,['1927'],What city is the capital of Australia?,Capital may also refer to:,1217,Capital,0.9977463483810424,"(0, 7)",116508,['NN'],[''],0,2.392322301864624,0.9977463483810424,0.4065004587173462,0.797440767288208,1.3182484116975077,0.5119457609187382,0.0,0.26364968233950153,6,3
1,116502,16611532,Outline of Australia,0.6240115761756897,0.6743187292337213,4,102,2,['1927'],What city is the capital of Australia?,Local government in Australia,1217,Australia,0.990157961845398,"(20, 29)",116502,['NNP'],['GPE'],0,29.188277579843998,0.990157961845398,0.0212070029228925,0.4169753939977714,14.720457873646122,1.0,0.0,0.2453409645607687,0,10
2,116553,16611532,Outline of Australia,0.6240115761756897,0.0,2,102,2,['1927'],What city is the capital of Australia?,Demography.,1217,Demography,0.9895967841148376,"(0, 10)",116553,['NN'],[''],0,14.28290531039238,0.9895967841148376,0.1042456328868866,0.714145265519619,14.720457873646122,1.0,0.0,0.2453409645607687,51,1
3,116546,42180685,Australia national soccer team results (unofficial matches),0.6262235641479492,0.0,1,40,2,['1927'],What city is the capital of Australia?, ,1217,  ,0.986043393611908,"(0, 2)",116546,['_SP'],[''],0,57.780606269836426,0.986043393611908,0.3234692811965942,0.8497147980858298,0.4207183923195257,0.2512773613373328,0.0,0.04207183923195257,44,2
0,116589,17306237,Melbourne,0.5400649905204773,0.3977476938502669,13,10931,12,['The Fryderyk Chopin Institute of Poland'],"Compared to other American cities, what is the size of Melbourne?","In 2018, the population of the Melbourne metropolitan area was 4,963,349.",1218,"4,963,349",0.8592684864997864,"(63, 72)",116589,['CD'],['CARDINAL'],0,6.014638125896454,0.98501455783844,0.2949517965316772,0.7518297657370567,152.92222629710471,0.5498316290832382,0.0,0.14591815486364954,10,1
1,116612,12158418,Culture of Melbourne,0.5354839563369751,0.3052213867948276,57,5884,12,['The Fryderyk Chopin Institute of Poland'],"Compared to other American cities, what is the size of Melbourne?","Melbourne has one of the most highly regarded live music scenes in the world. In terms of the quality and number of venues, arguably, it is comparable with cities such as Austin. Hundreds of venues throughout Melbourne host live music, some of which host live music every night of the week.",1218,Austin,0.8207564949989319,"(171, 177)",116612,['NNP'],['PERSON'],0,2.2483285665512085,0.8275421857833862,0.2678033411502838,0.5620821416378021,75.77436726816714,0.5595164764473788,0.0,0.14684954896931615,33,1
2,116581,17306608,Melbourne (disambiguation),0.5372893810272217,0.4732194360959533,8,21,12,['The Fryderyk Chopin Institute of Poland'],"Compared to other American cities, what is the size of Melbourne?",Melbourne or Melbourn may also refer to:,1218,Melbourn,0.7869738936424255,"(13, 21)",116581,['JJ'],['ORG'],0,4.427510142326355,0.8247346878051758,0.5707751512527466,0.7379183570543925,5.930535192951923,0.6511606469476198,0.1988586565765666,0.3706584495594952,2,1
3,116781,12158418,Culture of Melbourne,0.5354839563369751,0.0,3,5884,12,['The Fryderyk Chopin Institute of Poland'],"Compared to other American cities, what is the size of Melbourne?",Visual arts.,1218,Visual arts,0.7818135619163513,"(0, 11)",116781,"['JJ', 'NNS']","['', '']",0,5.827364295721054,0.9444323778152466,0.4813021123409271,0.7284205369651318,75.77436726816714,0.5595164764473788,0.0,0.14684954896931615,202,1
0,116875,62388118,Australian Aboriginal identity,0.7070408463478088,0.0,7,3506,2,"['nearly 1,500']",What is the term for the original Aboriginal people of Victoria?,Reasons for growth in census figures.,1219,Reasons,0.9857752919197084,"(0, 7)",116875,['NNS'],[''],0,7.845469579100609,0.987974226474762,0.2316261380910873,0.7132245071909644,27.204540879462282,0.6649493165517076,0.0,0.2566466120703989,75,1
1,116858,41327944,Registered Aboriginal Party,0.7411171793937683,0.0,2,241,2,"['nearly 1,500']",What is the term for the original Aboriginal people of Victoria?,Function.,1219,Function,0.97930645942688,"(0, 8)",116858,['VB'],[''],0,2.9485811293125153,0.97930645942688,0.4075870215892792,0.7371452823281288,2.2579739877919036,0.6736360262397056,0.0,0.2508859986435448,58,1
2,116802,65646045,Aboriginal land title in Canada,0.6528322696685791,0.6695618102687401,5,870,2,"['nearly 1,500']",What is the term for the original Aboriginal people of Victoria?,Source of aboriginal title.,1219,Source,0.9779093861579896,"(0, 6)",116802,['NN'],[''],0,4.747998267412186,0.9779093861579896,0.1840955913066864,0.4316362061283805,4.129163329057072,0.6695618102687401,0.2982075582707005,0.516145416132134,2,1
3,116871,62388118,Australian Aboriginal identity,0.7070408463478088,0.0,2,3506,2,"['nearly 1,500']",What is the term for the original Aboriginal people of Victoria?,Subsets.,1219,Subsets,0.9727160334587096,"(0, 7)",116871,['NNS'],[''],0,1.947402775287628,0.9746867418289183,0.9727160334587096,0.973701387643814,27.204540879462282,0.6649493165517076,0.0,0.2566466120703989,71,1
0,116883,701471,The Ashes (rugby league),0.5642057061195374,0.1592276329025779,35,1018,6,['Chopiniana'],When did Great Britain claim Australia? ,"In preparation for the ""Legends of League"" exhibition at the National Museum of Australia in 2008, marking a Centenary of Rugby League in Australia, the Ashes Cup underwent preservation work.",1220,2008,0.9468063116073608,"(93, 97)",116883,['CD'],['DATE'],0,45.025095507502556,0.9981842041015624,0.0277528353035449,0.7035171173047274,3.077021878224628,0.3518644712704508,0.0,0.0769255469556157,5,1
1,116903,24195953,List of New Zealand Kiwis matches,0.5597435832023621,0.0,8,121,6,['Chopiniana'],When did Great Britain claim Australia? ,"Includes all test matches, 1907–12 November 2017",1220,1907–12 November 2017,0.9312566518783568,"(27, 48)",116903,"['NNP', 'NNP', 'CD']","['', 'DATE', 'DATE']",0,1.8469401597976685,0.9312566518783568,0.9156835079193116,0.9234700798988342,0.24847738302590638,0.1262255735773703,0.0,0.024847738302590638,25,1
2,116880,701471,The Ashes (rugby league),0.5642057061195374,0.2680467815505142,114,1018,6,['Chopiniana'],When did Great Britain claim Australia? ,"Since 1964 the Harry Sunderland Medal is awarded to the best Australian player in a home Ashes series. Since Great Britain's win in Australia in 1970, the series has been very one sided with Australia having won 13 consecutive ashes, 5 of those (1979, 1982, 1984, 1986 and 2003) being 3–0 series whitewashes while the 1988 series had already been won by Australia in the first two tests before the Lions won a famous third test in Sydney 26–12 for their first test win over Australia since the second test of the 1978 Kangaroo tour, a streak of 15 wins for the Kangaroos.",1220,1970,0.9139389395713806,"(145, 149)",116880,['CD'],['DATE'],0,7.038972496986389,0.960689663887024,0.065013587474823,0.5865810414155325,3.077021878224628,0.3518644712704508,0.0,0.0769255469556157,2,1
3,116888,701471,The Ashes (rugby league),0.5642057061195374,0.096763837647653,25,1018,6,['Chopiniana'],When did Great Britain claim Australia? ,"In 1928, the City Tattersalls Club in Sydney, Australia donated a trophy to be the prize, the ""Ashes Cup"". ",1220,1928,0.8210158348083496,"(3, 7)",116888,['CD'],['DATE'],0,2.9236961007118225,0.8709330558776855,0.4435205459594726,0.7309240251779556,3.077021878224628,0.3518644712704508,0.0,0.0769255469556157,10,1
0,116907,10005935,County of Villiers,0.792508602142334,0.2585748272951321,53,58,7,['Michel Fokine'],Where was Victoria first set to be located in Australia?,"The County of Villiers is one of the 37 counties of Victoria which are part of the cadastral divisions of Australia, used for land titles. It includes the area to the north of Warrnambool, and to the west of the Hopkins River. The county was proclaimed in 1849.",1221,The County of Villiers,0.792320191860199,"(0, 22)",116907,"['DT', 'NNP', 'IN', 'NNPS']","['GPE', 'GPE', 'GPE', 'GPE']",0,1.5882161855697632,0.7958959937095642,0.792320191860199,0.7941080927848816,0.5171496545902642,0.2585748272951321,0.0,0.08619160909837736,1,1
1,116909,11990187,County of Croajingolong,0.7931066751480103,0.1904274579035726,81,86,7,['Michel Fokine'],Where was Victoria first set to be located in Australia?,"The County of Croajingolong is one of the 37 counties of Victoria which are part of the cadastral divisions of Australia, used for land titles. It is the most easterly county, and includes the Croajingolong National Park. Its western boundary is the Snowy River. The county was proclaimed in 1871 together with others from the Gipps Land District. Some time earlier maps showed proposed counties of Howe and Combermere occupying the area of Croajingolong.",1221,The County of Croajingolong,0.7851915955543518,"(0, 27)",116909,"['DT', 'NNP', 'IN', 'NNP']","['GPE', 'GPE', 'GPE', 'ORG']",0,1.6982468962669373,0.7862774133682251,0.0515247657895088,0.4245617240667343,0.5441005682232462,0.1904274579035726,0.0,0.045341714018603846,3,1
2,116911,12128416,County of Tatchera,0.7970188856124878,0.0,2,71,7,['Michel Fokine'],Where was Victoria first set to be located in Australia?,Parishes.,1221,Parishes,0.717555820941925,"(0, 8)",116911,['NNS'],[''],0,282.0058729276061,0.9983630776405334,0.1082964763045311,0.7663203068684948,4.997940308049957,0.2717566127664642,0.0,0.04627722507453664,5,10
3,116908,12095221,County of Benambra,0.7943543195724487,0.2567081967941604,90,95,7,['Michel Fokine'],Where was Victoria first set to be located in Australia?,"The County of Benambra is one of the 37 counties of Victoria which are part of the cadastral divisions of Australia, used for land titles. It is located between the Mitta Mitta River in the west, and the Murray River to the north and east. The town of Benambra is located near the southern edge. The area of the county roughly corresponds with the Electoral district of Benambra. Corryong is the largest town in the county. The county was proclaimed in 1871.",1221,The County of Benambra,0.1593069434165954,"(0, 22)",116908,"['DT', 'NNP', 'IN', 'NNP']","['GPE', 'GPE', 'GPE', 'GPE']",0,0.9623510763049123,0.5956786870956421,0.0496560111641883,0.2405877690762281,1.4624604959776704,0.2567081967941604,0.0,0.060935853999069596,2,1
0,116927,12128929,County of Karkarooc,0.6965214610099792,0.0,2,90,7,['Les Sylphides'],Where was the first settlement in Victoria?,Parishes.,1222,Parishes,0.7134705781936646,"(0, 8)",116927,['NNS'],[''],0,282.0058729276061,0.9983630776405334,0.1082964763045311,0.7663203068684948,3.7819902037005115,0.1772369229197629,0.0,0.028651440937125086,6,7
1,116935,6881703,County of Bogong,0.6911033391952515,0.0,5,125,7,['Les Sylphides'],Where was the first settlement in Victoria?,Origin of the name.,1222,Origin,0.5058218836784363,"(0, 6)",116935,['NN'],[''],0,4.608179986476898,0.9103379249572754,0.0729881674051284,0.4608179986476898,9.061683441355362,0.3720742333230644,0.0,0.07249346753084289,14,1
2,116924,6881703,County of Bogong,0.6911033391952515,0.1255602754784966,44,125,7,['Les Sylphides'],Where was the first settlement in Victoria?,"Bogong moth is a native insect of Australia. This was once considered a delicacy by the aborigines who collected the dormant larvae and cooked them. A town, Bogong, in the state of Victoria has been named after the moth.",1222,Bogong,0.4921105206012726,"(157, 163)",116924,['JJ'],['GPE'],0,0.9081756770610808,0.4921105206012726,0.0916726887226104,0.2270439192652702,9.061683441355362,0.3720742333230644,0.0,0.07249346753084289,3,1
3,116930,10005788,County of Delatite,0.6946040987968445,0.0,5,56,7,['Les Sylphides'],Where was the first settlement in Victoria?,Parishes within the county:,1222,within the county,0.3996933400630951,"(9, 26)",116930,"['IN', 'DT', 'NN']","['', '', '']",0,3.337584614753723,0.4649987518787384,0.3996933400630951,0.4171980768442154,4.8502241112334845,0.1771799844893327,0.0,0.04254582553713583,9,3
0,116938,6881703,County of Bogong,0.6888113021850586,0.2669409902304986,69,125,6,['Alexander Glazunov'],When was Victoria first settled?,"The County of Bogong is one of the 37 counties of Victoria which are part of the cadastral divisions of Australia, used for land titles. It is located south of the Murray River, east of the Ovens River, and west of the Mitta Mitta River. Mount Bogong is located there, the highest mountain in Victoria. The county was proclaimed in 1871.",1223,1871,0.8136328458786011,"(332, 336)",116938,['CD'],['DATE'],0,4.609240293502808,0.9412091374397278,0.4619042873382568,0.7682067155838013,9.061683441355362,0.3720742333230644,0.0,0.07249346753084289,0,1
1,116941,6881703,County of Bogong,0.6888113021850586,0.1251438480914945,44,125,6,['Alexander Glazunov'],When was Victoria first settled?,"Bogong moth is a native insect of Australia. This was once considered a delicacy by the aborigines who collected the dormant larvae and cooked them. A town, Bogong, in the state of Victoria has been named after the moth.",1223,after the moth,0.5548257231712341,"(205, 219)",116941,"['IN', 'DT', 'NN']","['', '', '']",0,0.9598209373652934,0.5548257231712341,0.0386579446494579,0.3199403124550978,9.061683441355362,0.3720742333230644,0.0,0.07249346753084289,3,1
2,116952,6881703,County of Bogong,0.6888113021850586,0.0,5,125,6,['Alexander Glazunov'],When was Victoria first settled?,Origin of the name.,1223,Origin of the name.,0.3915338218212127,"(0, 19)",116952,"['NNP', 'IN', 'DT', 'NN', '.']","['', '', '', '', '']",0,2.383821129798889,0.5606599450111389,0.3915338218212127,0.47676422595977785,9.061683441355362,0.3720742333230644,0.0,0.07249346753084289,14,1
